video_id,n_frames,duration_s,AU01_r_mean,AU01_r_std,AU02_r_mean,AU02_r_std,AU04_r_mean,AU04_r_std,AU05_r_mean,AU05_r_std,AU06_r_mean,AU06_r_std,AU07_r_mean,AU07_r_std,AU09_r_mean,AU09_r_std,AU10_r_mean,AU10_r_std,AU12_r_mean,AU12_r_std,AU14_r_mean,AU14_r_std,AU15_r_mean,AU15_r_std,AU17_r_mean,AU17_r_std,AU20_r_mean,AU20_r_std,AU23_r_mean,AU23_r_std,AU25_r_mean,AU25_r_std,AU26_r_mean,AU26_r_std,AU45_r_mean,AU45_r_std
13600.4,52985,1767.9,0.394732,0.715611,0.164122,0.435464,0.737305,0.652665,0.144183,0.414321,0.601123,0.408148,0.410473,0.423396,0.09396,0.197305,0.850478,0.558342,0.236595,0.366498,0.430113,0.54622,0.275132,0.449858,1.052699,0.869211,0.163947,0.339039,0.134002,0.255465,0.630195,0.646054,0.574055,0.574238,0.220721,0.356219
13623.1,52566,1753.9,0.088111,0.143476,0.066112,0.16602,0.02939,0.090388,0.05785,0.154623,0.012241,0.040368,0.028972,0.113249,0.04741,0.09824,0.002179,0.03343,0.001344,0.01928,0.099257,0.211432,0.096519,0.146096,0.323092,0.306133,0.09974,0.197858,0.091445,0.198014,0.326188,0.337507,0.299141,0.332847,0.188274,0.330669
13623.2,53396,1781.6,0.132297,0.241997,0.103235,0.292566,0.027361,0.102922,0.071528,0.197257,0.027375,0.079487,0.088421,0.230574,0.056012,0.118302,0.003094,0.044776,0.008077,0.054296,0.06922,0.19352,0.106103,0.159197,0.394809,0.350516,0.12207,0.230749,0.093797,0.191991,0.331366,0.333846,0.362909,0.376415,0.211909,0.359391
13623.3,26070,869.8,0.111822,0.190551,0.114573,0.271682,0.011738,0.07333,0.063091,0.166983,0.030743,0.073976,0.153058,0.289939,0.05268,0.11735,0.000784,0.014742,0.001356,0.018125,0.014041,0.072288,0.116951,0.189888,0.33685,0.306282,0.112094,0.205259,0.093041,0.186699,0.31773,0.320755,0.327836,0.337882,0.239674,0.40902
13623.4,53338,1779.7,0.134975,0.265362,0.124648,0.321919,0.027067,0.115711,0.064301,0.169608,0.05395,0.117719,0.200037,0.368548,0.059555,0.12664,0.008533,0.093374,0.006203,0.064049,0.043308,0.170587,0.117087,0.182991,0.376296,0.376741,0.130623,0.262075,0.116649,0.263691,0.348724,0.365194,0.345845,0.374976,0.244458,0.406249
13623.5,52890,1764.7,0.122185,0.215588,0.126144,0.323864,0.022062,0.098497,0.066758,0.182792,0.086257,0.123179,0.188998,0.344381,0.0746,0.162541,0.00776,0.072614,0.00105,0.020517,0.038738,0.139488,0.107985,0.16918,0.345166,0.308824,0.127789,0.231312,0.108671,0.212768,0.348193,0.354898,0.331674,0.340092,0.261831,0.442159
1363.1,46552,1862.0,0.415241,0.622017,0.172513,0.391855,0.124661,0.281686,0.126849,0.327696,0.342462,0.377123,0.102475,0.297777,0.118461,0.246488,0.599322,0.607478,0.4593,0.346619,0.273899,0.435767,0.318472,0.5468,0.853126,0.79002,0.174139,0.3247,0.174447,0.339187,0.649219,0.661575,0.438285,0.492905,0.243914,0.416112
1363.2,45332,1813.2,0.473057,0.726536,0.156926,0.360632,0.187108,0.353496,0.127798,0.33084,0.372877,0.372167,0.12727,0.338978,0.138441,0.283884,0.663997,0.614899,0.501937,0.317962,0.359698,0.517132,0.328869,0.54215,0.829719,0.736621,0.198042,0.377809,0.166292,0.327794,0.621438,0.620513,0.416629,0.438609,0.262874,0.438303
1363.3,43736,1749.4,0.4266,0.636844,0.165245,0.385939,0.096733,0.246003,0.126518,0.335474,0.230058,0.294947,0.062151,0.229806,0.142074,0.298202,0.499891,0.566487,0.482726,0.298385,0.468381,0.538443,0.298965,0.531951,0.735228,0.674608,0.220094,0.441145,0.16227,0.326063,0.639116,0.641085,0.449556,0.490853,0.261401,0.435688
1363.4,47716,1908.6,0.431001,0.660933,0.170684,0.39147,0.235152,0.381469,0.120301,0.313113,0.327837,0.350394,0.098238,0.292353,0.128448,0.270126,0.688245,0.621336,0.528728,0.329302,0.323307,0.483163,0.299732,0.497491,0.813966,0.73272,0.182152,0.34005,0.174044,0.348541,0.638499,0.647376,0.442126,0.454758,0.260592,0.435021
13655.1,51702,1725.1,0.127029,0.201082,0.080539,0.18708,0.096495,0.300803,0.059538,0.159852,0.675578,0.390514,0.330789,0.395094,0.097031,0.202446,0.667756,0.476088,0.37492,0.280214,0.189058,0.298901,0.112532,0.1918,0.32267,0.299114,0.107851,0.205701,0.108434,0.221478,0.550092,0.612208,0.498803,0.532035,0.153743,0.274816
13655.2,50264,1677.1,0.136768,0.217221,0.081037,0.189479,0.236029,0.473073,0.056543,0.154389,0.842936,0.349566,0.43932,0.453831,0.086806,0.180783,0.836021,0.458917,0.380001,0.259981,0.170564,0.282449,0.114924,0.190333,0.339589,0.306483,0.10642,0.198696,0.09908,0.206833,0.531753,0.597384,0.502961,0.5283,0.14474,0.249517
13655.3,52844,1763.2,0.157901,0.24569,0.084962,0.197996,0.244536,0.537748,0.062525,0.173303,0.766246,0.364449,0.524066,0.515438,0.106425,0.220523,0.840365,0.475307,0.328361,0.234374,0.1186,0.220594,0.120148,0.191893,0.347259,0.306156,0.121585,0.228029,0.113977,0.228551,0.584708,0.617441,0.541902,0.557469,0.164251,0.286055
13655.4,51518,1719.0,0.171342,0.269296,0.100864,0.231944,0.14829,0.43112,0.070221,0.199147,0.678894,0.356636,0.4378,0.476939,0.103004,0.215695,0.855633,0.513419,0.303254,0.227944,0.119788,0.225891,0.129873,0.199164,0.388726,0.352815,0.125726,0.234582,0.129986,0.251474,0.621205,0.651178,0.587082,0.606473,0.166354,0.286595
13655.5,50981,1701.0,0.16424,0.256416,0.092614,0.217236,0.090289,0.317665,0.066382,0.179649,0.699253,0.345394,0.500012,0.490021,0.108465,0.221111,0.851699,0.464756,0.346117,0.280728,0.201537,0.323073,0.139936,0.21546,0.400424,0.367745,0.131263,0.252286,0.144156,0.278239,0.667491,0.687047,0.624695,0.641995,0.15726,0.261657
13673.1,53510,1785.4,0.237597,0.391767,0.183093,0.418902,0.066364,0.202004,0.119614,0.330639,0.040756,0.173843,0.008471,0.061522,0.067974,0.154906,0.245808,0.533199,0.267072,0.450194,0.324794,0.485678,0.135864,0.233109,0.574922,0.522531,0.097917,0.196063,0.098728,0.200274,0.395429,0.438256,0.307974,0.345639,0.208037,0.353496
13673.2,53197,1775.0,0.251748,0.404157,0.166778,0.379273,0.090696,0.251779,0.105238,0.286921,0.083601,0.229197,0.019997,0.100954,0.093274,0.250245,0.598955,0.701144,0.421875,0.480613,0.600869,0.658765,0.139007,0.231434,0.554359,0.495069,0.101753,0.202066,0.100596,0.199123,0.445954,0.469181,0.330549,0.353278,0.210311,0.353289
13690.1,52286,1744.6,0.127943,0.204186,0.076142,0.177341,0.005189,0.045814,0.046676,0.120637,0.000972,0.013988,0.052906,0.175525,0.058156,0.146079,0.461243,0.294668,0.00562,0.035055,0.330516,0.283245,0.127556,0.208518,0.273541,0.264464,0.075371,0.145284,0.073121,0.148096,0.461987,0.462081,0.379558,0.415112,0.146695,0.274764
13690.2,52518,1752.3,0.131642,0.203798,0.069895,0.150834,0.003073,0.033264,0.047274,0.117054,0.000309,0.011829,0.019235,0.085508,0.045502,0.092146,0.622997,0.269314,0.002269,0.025234,0.389021,0.289026,0.155449,0.241398,0.325992,0.291616,0.094228,0.176508,0.089217,0.183482,0.506275,0.473705,0.391699,0.399966,0.180518,0.329333
13690.3,51909,1732.0,0.149458,0.237893,0.080566,0.173801,0.028624,0.112084,0.047358,0.117324,0.003306,0.025894,0.097911,0.206345,0.053588,0.111992,0.821658,0.289078,0.021579,0.065125,0.505074,0.311955,0.175196,0.275398,0.400756,0.381616,0.096825,0.174629,0.097087,0.197452,0.56602,0.513538,0.416836,0.423018,0.154865,0.278129
13690.4,52541,1753.1,0.161206,0.254376,0.085917,0.193626,0.053772,0.161396,0.066692,0.174688,0.009194,0.050282,0.179928,0.299748,0.062452,0.133546,0.674451,0.311947,0.044479,0.112363,0.285385,0.2739,0.14568,0.22761,0.417388,0.375733,0.094058,0.176545,0.089904,0.177608,0.464285,0.443222,0.412514,0.420537,0.164346,0.276838
13690.5,50011,1668.7,0.140219,0.2135,0.07408,0.163132,0.018217,0.095189,0.056853,0.151286,0.009041,0.051636,0.0969,0.238338,0.063411,0.144885,0.64912,0.318347,0.036523,0.108029,0.377395,0.302289,0.143677,0.225746,0.351456,0.322008,0.092655,0.174132,0.098115,0.190293,0.47491,0.442865,0.390833,0.396916,0.159412,0.276179
13693.1,54096,1805.0,0.171908,0.304276,0.113107,0.299048,0.01074,0.104253,0.054899,0.159173,0.201305,0.247244,0.114894,0.264836,0.100499,0.2125,0.531311,0.499568,0.085627,0.178348,0.489021,0.472947,0.19906,0.323596,0.531253,0.501749,0.100059,0.196646,0.117818,0.238959,0.526277,0.542206,0.431022,0.490811,0.228351,0.432087
13693.3,52720,1759.1,0.149006,0.252094,0.109858,0.266323,0.005927,0.060675,0.058056,0.156788,0.260226,0.253716,0.172572,0.302587,0.087777,0.184742,0.820747,0.574876,0.067874,0.14594,0.337386,0.42534,0.172637,0.271938,0.66268,0.593753,0.148148,0.280797,0.168665,0.340001,0.526947,0.562191,0.440083,0.451345,0.355088,0.607831
13693.4,53142,1773.1,0.131555,0.222583,0.087118,0.210854,0.004141,0.052932,0.05238,0.136755,0.294549,0.294037,0.252789,0.376075,0.09466,0.200699,1.048817,0.564858,0.10131,0.199065,0.386226,0.482919,0.149903,0.231963,0.674723,0.578677,0.137584,0.268423,0.159599,0.316116,0.571056,0.595523,0.431492,0.439879,0.335115,0.571245
13693.5,52771,1760.8,0.165093,0.289962,0.136423,0.320247,0.005489,0.063112,0.070002,0.185019,0.141904,0.194578,0.151419,0.288697,0.097818,0.208764,0.714166,0.56162,0.08885,0.167226,0.27475,0.399244,0.177199,0.313435,0.770966,0.662827,0.138819,0.269271,0.163266,0.331414,0.503449,0.533583,0.502816,0.505755,0.297117,0.527919
13817.1,54480,1817.8,0.202177,0.321331,0.104144,0.241575,0.012555,0.09874,0.053892,0.13388,0.457204,0.336961,0.043564,0.136354,0.064818,0.13934,1.191446,0.467727,0.522923,0.369834,0.715792,0.38462,0.152464,0.270441,0.510718,0.489893,0.089675,0.168713,0.143756,0.302733,0.38646,0.399182,0.493371,0.502002,0.236048,0.425612
13817.2,54301,1811.8,0.211247,0.336327,0.110242,0.256708,0.023599,0.122531,0.050284,0.124515,0.427889,0.342789,0.04358,0.129696,0.064409,0.135702,1.055078,0.397364,0.562233,0.367988,0.635199,0.371101,0.145882,0.24877,0.543035,0.492944,0.098208,0.192225,0.117495,0.257387,0.44013,0.438959,0.467651,0.472566,0.221745,0.399836
13817.3,54096,1805.0,0.210871,0.331603,0.111573,0.25008,0.031305,0.167579,0.045765,0.108481,0.436226,0.350317,0.060341,0.171265,0.068048,0.148411,1.088571,0.400173,0.555985,0.354209,0.754904,0.395367,0.188314,0.377243,0.530843,0.525101,0.108199,0.215615,0.139518,0.349143,0.464103,0.462987,0.485732,0.494611,0.20357,0.378894
13817.4,53511,1785.5,0.222943,0.35596,0.115469,0.266363,0.009225,0.056328,0.051169,0.131048,0.364778,0.31824,0.018509,0.091178,0.060511,0.130726,1.019279,0.434517,0.614899,0.333214,0.603707,0.398138,0.151445,0.25483,0.52032,0.504981,0.099545,0.220481,0.113039,0.237043,0.418109,0.434606,0.455248,0.479441,0.195074,0.354591
13833.1,52616,1755.6,0.33282,0.515177,0.128898,0.291705,0.2465,0.486204,0.095553,0.272935,0.160607,0.28179,0.231581,0.404747,0.100649,0.218756,0.825811,0.569143,0.455224,0.464372,0.195625,0.338956,0.155973,0.252073,0.533914,0.492864,0.143849,0.274526,0.138621,0.267764,0.451977,0.499999,0.48205,0.510179,0.272812,0.510165
13833.2,52571,1754.1,0.334253,0.534206,0.151831,0.339441,0.421664,0.646128,0.098129,0.264079,0.168275,0.263571,0.309783,0.47584,0.097196,0.213291,1.257734,0.568398,0.446379,0.433545,0.263275,0.384885,0.180975,0.283223,0.615656,0.532494,0.152607,0.288218,0.145105,0.278372,0.506409,0.547048,0.564594,0.593196,0.265603,0.473884
13833.3,47226,1575.7,0.409806,0.63029,0.169113,0.379813,0.292267,0.523187,0.115599,0.312408,0.165894,0.274607,0.297465,0.469396,0.111475,0.238638,1.335304,0.562214,0.5115,0.468427,0.279321,0.421322,0.18595,0.312645,0.601994,0.538738,0.14752,0.282501,0.159521,0.31889,0.515112,0.564246,0.570698,0.593732,0.24066,0.432733
13833.4,53135,1772.9,0.378936,0.599499,0.158338,0.360396,0.425141,0.598107,0.106946,0.285727,0.223173,0.304242,0.306756,0.46046,0.105918,0.235617,1.44324,0.566266,0.552573,0.463188,0.300252,0.432683,0.181988,0.299463,0.597367,0.546303,0.153196,0.292951,0.150161,0.292187,0.5253,0.574618,0.580577,0.601388,0.25687,0.445282
13851.1,52786,1761.3,0.303617,0.468394,0.142138,0.342476,0.042866,0.177884,0.068443,0.170646,0.915134,0.430413,0.647762,0.515214,0.073823,0.153024,1.774916,0.668491,0.672925,0.365978,0.014164,0.066638,0.198896,0.303112,0.404673,0.358279,0.117314,0.210338,0.124354,0.260247,0.547667,0.584141,0.438241,0.468131,0.161158,0.33565
13851.2,50866,1697.2,0.385979,0.568276,0.162461,0.396734,0.14638,0.273688,0.061137,0.145166,1.015362,0.429364,0.796871,0.517097,0.06945,0.145259,1.907567,0.604657,0.798334,0.409852,0.022271,0.091566,0.23052,0.353508,0.478114,0.405412,0.131086,0.233562,0.114824,0.259955,0.571906,0.57837,0.396507,0.409296,0.195185,0.390962
13851.3,49487,1651.2,0.398056,0.601463,0.155994,0.371185,0.103184,0.280729,0.059516,0.140444,0.90945,0.388974,0.653882,0.495596,0.067433,0.139115,1.904888,0.710861,0.785871,0.416789,0.016498,0.079453,0.256528,0.413646,0.540533,0.490534,0.137951,0.245159,0.135162,0.28196,0.603863,0.610783,0.392505,0.413079,0.164549,0.324436
1387.1,51491,1718.0,0.135195,0.231975,0.108837,0.25626,1.11195,0.492807,0.057624,0.161597,0.210623,0.192764,0.551556,0.456437,0.050049,0.106589,0.671134,0.330916,0.004169,0.061165,0.275582,0.267871,0.117032,0.180657,0.36856,0.329757,0.076637,0.147362,0.062235,0.120454,0.34292,0.352139,0.349174,0.389948,0.129373,0.231919
1387.2,56168,1874.1,0.149883,0.262388,0.150323,0.429827,1.318173,0.45783,0.063246,0.185267,0.32608,0.210014,0.644545,0.445059,0.057851,0.123743,0.743929,0.317778,0.001699,0.016464,0.225772,0.248739,0.112285,0.172685,0.344356,0.319229,0.092987,0.196004,0.08327,0.187241,0.351658,0.34983,0.364562,0.397523,0.130625,0.222022
1387.3,56297,1878.4,0.16548,0.355159,0.136086,0.416666,1.492768,0.409794,0.059545,0.154085,0.186467,0.187789,0.343512,0.381639,0.063624,0.139176,0.897946,0.339429,0.014355,0.085586,0.279009,0.266024,0.125353,0.198152,0.344393,0.329718,0.084063,0.169665,0.064596,0.144154,0.327187,0.317863,0.340146,0.352483,0.140705,0.244583
13874.1,52522,1752.5,0.192888,0.305425,0.093866,0.213652,0.834058,0.399393,0.044388,0.108759,0.433057,0.272848,0.283394,0.304658,0.059594,0.123098,1.363668,0.407027,0.745593,0.334605,0.087444,0.231117,0.127847,0.202763,0.369301,0.3708,0.100655,0.202856,0.077461,0.15772,0.293096,0.291093,0.31185,0.323549,0.183023,0.324088
13874.2,52608,1755.3,0.202388,0.328185,0.100128,0.242337,0.818722,0.403173,0.043345,0.107425,0.482447,0.2609,0.209754,0.275397,0.067865,0.140844,1.201252,0.362206,0.874599,0.281034,0.027448,0.124601,0.176618,0.349058,0.405268,0.383789,0.137373,0.298484,0.099761,0.238657,0.340702,0.342224,0.328097,0.33857,0.225631,0.396963
13874.3,52623,1755.8,0.21885,0.355208,0.108211,0.257707,0.686297,0.39993,0.048261,0.127004,0.564666,0.283985,0.150102,0.253294,0.069127,0.141797,1.142748,0.383656,0.966818,0.313818,0.041302,0.165169,0.188712,0.422327,0.445592,0.426588,0.165521,0.359373,0.112809,0.256723,0.362235,0.362382,0.352337,0.378713,0.212618,0.370831
13874.4,52782,1761.1,0.219987,0.371851,0.096368,0.2471,0.81191,0.406077,0.058494,0.182062,0.462525,0.278717,0.100744,0.218441,0.06785,0.143972,1.08396,0.382507,0.911317,0.308769,0.05463,0.217576,0.171544,0.376077,0.405087,0.387543,0.139596,0.307339,0.104922,0.259535,0.371015,0.37629,0.354742,0.367931,0.209893,0.37285
13874.5,36198,1207.8,0.234046,0.368815,0.09759,0.219265,0.561182,0.404171,0.060783,0.156215,0.4332,0.303419,0.101853,0.193749,0.067166,0.138524,1.085802,0.369388,0.948542,0.325623,0.023016,0.102426,0.15645,0.294289,0.403187,0.382915,0.14065,0.318772,0.105491,0.223866,0.37792,0.378443,0.353767,0.360193,0.19955,0.347793
1391.1,54428,1816.0,0.169353,0.305995,0.180562,0.44892,1.992705,0.763781,0.075706,0.206537,1.712468,0.72558,2.570672,1.081292,0.065708,0.135533,2.320342,1.036573,0.306091,0.374865,0.229131,0.295284,0.180344,0.304378,0.533131,0.495651,0.149707,0.28586,0.130245,0.273136,0.647068,0.684347,0.559672,0.585097,0.200366,0.370663
1391.2,41093,1371.1,0.226172,0.372761,0.190069,0.473339,1.9622,0.820494,0.09013,0.249326,1.754057,0.686936,2.881967,1.084094,0.085857,0.178508,2.527031,1.071779,0.434014,0.483976,0.29402,0.332072,0.2264,0.366476,0.648585,0.584949,0.156865,0.301131,0.176485,0.365852,0.632212,0.637588,0.660996,0.692679,0.22867,0.419126
13911.1,53637,1789.7,0.303416,0.471381,0.132949,0.30865,0.039603,0.125041,0.059359,0.160439,0.069615,0.162478,0.114492,0.236529,0.088104,0.183331,0.206518,0.299648,0.095201,0.217675,0.018672,0.106343,0.166905,0.28109,0.451519,0.447178,0.096206,0.184174,0.131156,0.252434,0.576349,0.598364,0.39237,0.436779,0.143745,0.264976
13911.2,55259,1843.8,0.448575,0.633729,0.153367,0.341543,0.042711,0.134455,0.062187,0.162889,0.055599,0.124738,0.111185,0.22404,0.084767,0.172755,0.14445,0.229761,0.047921,0.13003,0.011867,0.065013,0.172009,0.282729,0.45301,0.407711,0.10103,0.182707,0.132548,0.241575,0.591068,0.591381,0.433291,0.455041,0.165168,0.294405
13911.3,53918,1799.0,0.482634,0.686454,0.15579,0.350403,0.081776,0.19756,0.063743,0.172043,0.084846,0.188034,0.18159,0.314691,0.102808,0.221815,0.207722,0.305935,0.074561,0.18523,0.029124,0.144046,0.19236,0.324771,0.51436,0.465218,0.106986,0.196135,0.153583,0.28342,0.660458,0.664354,0.496117,0.530324,0.180877,0.326313
13911.4,54491,1818.2,0.369674,0.521982,0.129425,0.296482,0.059705,0.175063,0.060183,0.157424,0.056229,0.131314,0.140305,0.257474,0.095811,0.193962,0.154671,0.241352,0.039421,0.111245,0.013075,0.084571,0.179602,0.305976,0.4885,0.447666,0.101769,0.185162,0.158202,0.296061,0.559905,0.558495,0.424248,0.456195,0.163263,0.289902
13911.5,54216,1809.0,0.407557,0.576407,0.146847,0.328999,0.07185,0.197821,0.062612,0.166829,0.053074,0.139681,0.149961,0.2896,0.091227,0.18446,0.188303,0.296079,0.054653,0.163815,0.025937,0.13807,0.197306,0.349576,0.524408,0.471114,0.110996,0.22642,0.160006,0.294143,0.611036,0.625191,0.473959,0.514043,0.178024,0.326623
13911.6,54797,1828.4,0.430391,0.629192,0.178735,0.390995,0.07651,0.191392,0.069055,0.181424,0.056109,0.125893,0.155465,0.279988,0.084116,0.172452,0.156278,0.241133,0.029253,0.093133,0.013389,0.078746,0.195121,0.334427,0.505728,0.455832,0.108241,0.202239,0.140741,0.275218,0.585684,0.586512,0.481536,0.530333,0.171326,0.311985
13911.7,54303,1811.9,0.402356,0.581827,0.170906,0.377039,0.066761,0.178181,0.068249,0.176163,0.058377,0.14349,0.17689,0.30794,0.076895,0.158723,0.204187,0.300583,0.048092,0.15484,0.016857,0.097359,0.192226,0.319006,0.487585,0.425331,0.098922,0.183443,0.122326,0.22264,0.587756,0.588372,0.446313,0.469778,0.167095,0.30672
13981.1,53601,1788.5,0.168255,0.309984,0.122051,0.30529,1.702357,0.676104,0.065293,0.17575,0.796833,0.437309,0.666826,0.521868,0.047866,0.100045,1.628537,0.627716,0.571782,0.509662,0.861031,0.647176,0.175632,0.296365,0.4744,0.408399,0.106298,0.210975,0.089662,0.186293,0.384968,0.48059,0.371368,0.400813,0.128237,0.225325
13981.2,53713,1792.2,0.2698,0.465485,0.131155,0.314692,1.819459,0.705461,0.074724,0.197181,1.023341,0.51652,1.041338,0.591388,0.051478,0.107216,1.855975,0.598522,0.908498,0.626247,1.21464,0.7305,0.199582,0.33148,0.4611,0.381976,0.130824,0.250133,0.114483,0.229325,0.435671,0.50651,0.426353,0.440903,0.15717,0.275143
13981.3,53482,1784.5,0.29577,0.484326,0.135349,0.318218,2.034278,0.737741,0.075008,0.197906,1.131536,0.58346,0.580776,0.519574,0.054181,0.115143,2.023385,0.582275,0.986394,0.66165,1.190864,0.704007,0.200555,0.334432,0.424774,0.358041,0.123043,0.232455,0.118019,0.228993,0.442287,0.5111,0.438435,0.454077,0.155203,0.270727
13981.4,54298,1811.7,0.309673,0.499251,0.14032,0.32619,2.334669,0.772312,0.079338,0.226402,1.02526,0.471469,0.441778,0.47158,0.0462,0.094154,1.878571,0.546556,0.84329,0.536634,1.180212,0.652066,0.185377,0.313101,0.386936,0.33668,0.114861,0.229805,0.133896,0.264921,0.362096,0.423505,0.399613,0.419715,0.146539,0.256617
13981.5,54141,1806.5,0.268919,0.428051,0.121119,0.280336,2.143733,0.79193,0.076966,0.206737,1.182747,0.480664,0.597088,0.529516,0.047734,0.097268,2.112141,0.533937,1.025219,0.550541,1.30832,0.63209,0.171371,0.276973,0.405219,0.339685,0.115217,0.22094,0.115335,0.227093,0.347476,0.40211,0.373308,0.396331,0.146255,0.253689
1400.2,54344,1813.2,0.230109,0.379684,0.116441,0.253391,1.209986,0.448533,0.072953,0.180918,0.748388,0.310583,0.718982,0.59912,0.068178,0.136495,0.773981,0.477248,0.269926,0.292692,0.150616,0.252294,0.169576,0.280495,0.525354,0.51195,0.105964,0.199919,0.186255,0.365434,0.663537,0.63827,0.368512,0.407026,0.231756,0.363981
1400.3,53396,1781.6,0.189493,0.29936,0.111236,0.244869,1.123079,0.40889,0.071684,0.182347,0.730407,0.38008,0.654162,0.553505,0.064997,0.128255,0.747813,0.554694,0.343933,0.467331,0.216603,0.347849,0.158501,0.27258,0.537242,0.547115,0.112244,0.219138,0.153509,0.304017,0.67763,0.664755,0.391526,0.42816,0.246703,0.393432
14002.1,50669,1690.6,0.125935,0.205364,0.094752,0.235806,0.000374,0.016704,0.080055,0.202657,0.289447,0.254907,0.035042,0.122352,0.054117,0.113196,0.461576,0.336148,0.338357,0.304974,1.011457,0.511487,0.205819,0.327035,0.636496,0.615223,0.113763,0.201348,0.124781,0.237155,0.498156,0.507779,0.447578,0.470069,0.122746,0.216659
14002.2,51212,1708.7,0.153354,0.252187,0.115634,0.277556,0.014318,0.099851,0.065887,0.173268,0.152484,0.208584,0.032917,0.134025,0.078543,0.168392,0.613965,0.398,0.152359,0.197585,1.198771,0.594861,0.249509,0.398801,0.709915,0.612088,0.14783,0.276689,0.12124,0.239042,0.526709,0.541172,0.470513,0.500554,0.148777,0.24577
14002.3,50648,1689.9,0.17262,0.271339,0.118583,0.294776,0.003076,0.043668,0.075557,0.191892,0.298493,0.266747,0.096966,0.220009,0.075178,0.154157,0.489826,0.380676,0.328752,0.267371,0.99495,0.552,0.245077,0.391464,0.68641,0.65145,0.147691,0.264649,0.140061,0.277209,0.52679,0.535258,0.488527,0.526336,0.139373,0.239784
14060.1,51174,1707.5,0.214484,0.344596,0.115035,0.265892,0.531586,0.50918,0.090782,0.243884,0.151103,0.290238,0.530337,0.611311,0.085826,0.178808,0.596928,0.44912,0.268803,0.419137,0.106006,0.210384,0.214074,0.367026,0.603031,0.551886,0.148757,0.272113,0.121168,0.231546,0.681808,0.791312,0.497636,0.51154,0.17764,0.31679
14060.2,52122,1739.1,0.235318,0.368368,0.134178,0.30206,0.598137,0.552871,0.098116,0.251568,0.171392,0.297204,0.473357,0.597107,0.101209,0.205671,0.805888,0.533492,0.359973,0.438824,0.157688,0.268349,0.29333,0.520251,0.68126,0.620588,0.173304,0.33026,0.14593,0.296495,0.723322,0.782701,0.576094,0.579776,0.187446,0.318053
14060.3,51405,1715.2,0.234231,0.365454,0.145719,0.337561,0.500486,0.495613,0.099822,0.259734,0.203518,0.334623,0.499512,0.638999,0.116745,0.232772,0.855844,0.520943,0.42803,0.472374,0.144652,0.239776,0.264724,0.460336,0.700206,0.629528,0.185872,0.339827,0.144295,0.273167,0.752311,0.817541,0.557563,0.553067,0.175178,0.297225
14060.4,51993,1734.8,0.219516,0.333572,0.137632,0.312126,0.561115,0.48966,0.101782,0.267307,0.193203,0.320414,0.444519,0.600146,0.107898,0.213615,0.854083,0.522053,0.375161,0.443716,0.143764,0.241533,0.257478,0.452114,0.708618,0.629044,0.175559,0.322363,0.13733,0.260778,0.749964,0.824569,0.584559,0.573976,0.197524,0.329383
14060.6,50969,1700.6,0.21566,0.333554,0.134588,0.316271,0.510395,0.516628,0.100279,0.266366,0.163246,0.275291,0.486756,0.606264,0.130673,0.258576,0.718916,0.530852,0.333264,0.416404,0.191015,0.33076,0.376659,0.738073,0.760976,0.711754,0.206205,0.400385,0.170268,0.35461,0.750676,0.808979,0.603026,0.635496,0.186317,0.316472
14060.7,52260,1743.7,0.232879,0.356908,0.127369,0.29615,0.641264,0.550028,0.10057,0.263237,0.241705,0.338724,0.60377,0.676277,0.102061,0.198968,0.873786,0.60402,0.361254,0.440197,0.202846,0.300247,0.334042,0.57562,0.770176,0.694449,0.199145,0.368839,0.147428,0.281156,0.762381,0.819915,0.605812,0.602635,0.179338,0.307214
14060.8,51342,1713.1,0.240742,0.368874,0.118031,0.273339,0.546784,0.531948,0.105305,0.28614,0.255713,0.338335,0.708675,0.714952,0.111791,0.225857,0.862519,0.583534,0.336456,0.404404,0.200261,0.315638,0.336775,0.597705,0.805256,0.716497,0.189614,0.345885,0.165693,0.318949,0.756492,0.801382,0.621207,0.632419,0.17643,0.292856
14060.9,51837,1729.6,0.241484,0.371137,0.11904,0.272812,0.463695,0.520225,0.09468,0.24532,0.277259,0.358962,0.681124,0.70249,0.10227,0.205034,0.82429,0.594989,0.410007,0.455686,0.217465,0.321612,0.321813,0.603858,0.785374,0.697592,0.217996,0.438943,0.146415,0.276939,0.748929,0.806783,0.612648,0.619124,0.165945,0.279423
14091.1,53281,1777.8,0.260187,0.414734,0.154271,0.372303,0.692453,0.617758,0.07981,0.219439,0.313319,0.243227,0.623811,0.470751,0.073418,0.155868,0.595248,0.366325,0.768639,0.369263,0.714791,0.524069,0.14384,0.231847,0.380187,0.339125,0.088949,0.178363,0.088603,0.163868,0.389603,0.412849,0.355967,0.422075,0.17994,0.325656
14091.2,51002,1701.7,0.333708,0.501522,0.166468,0.399839,0.858152,0.586043,0.079596,0.210886,0.439043,0.276563,0.871416,0.510951,0.089994,0.192016,0.585668,0.378208,0.87074,0.341424,0.672216,0.491378,0.161057,0.255652,0.397263,0.353699,0.094344,0.177896,0.099147,0.189566,0.424905,0.434134,0.402504,0.457316,0.220451,0.369184
