task_number,video_id,smile_start,smile_end,manifest_AU12_mean_r,manifest_AU12_peak_r,annotator,label_fine,label_binary,n_annotators,consensus_label_binary,consensus_label_fine,consensus_binary,consensus_agreement,AU01_r_mean,AU01_r_peak,AU01_r_std,AU01_r_mass,AU02_r_mean,AU02_r_peak,AU02_r_std,AU02_r_mass,AU04_r_mean,AU04_r_peak,AU04_r_std,AU04_r_mass,AU05_r_mean,AU05_r_peak,AU05_r_std,AU05_r_mass,AU06_r_mean,AU06_r_peak,AU06_r_std,AU06_r_mass,AU07_r_mean,AU07_r_peak,AU07_r_std,AU07_r_mass,AU09_r_mean,AU09_r_peak,AU09_r_std,AU09_r_mass,AU10_r_mean,AU10_r_peak,AU10_r_std,AU10_r_mass,AU12_r_mean,AU12_r_peak,AU12_r_std,AU12_r_mass,AU14_r_mean,AU14_r_peak,AU14_r_std,AU14_r_mass,AU15_r_mean,AU15_r_peak,AU15_r_std,AU15_r_mass,AU17_r_mean,AU17_r_peak,AU17_r_std,AU17_r_mass,AU20_r_mean,AU20_r_peak,AU20_r_std,AU20_r_mass,AU23_r_mean,AU23_r_peak,AU23_r_std,AU23_r_mass,AU25_r_mean,AU25_r_peak,AU25_r_std,AU25_r_mass,AU26_r_mean,AU26_r_peak,AU26_r_std,AU26_r_mass,AU45_r_mean,AU45_r_peak,AU45_r_std,AU45_r_mass,AU01_c_mean,AU02_c_mean,AU04_c_mean,AU05_c_mean,AU06_c_mean,AU07_c_mean,AU09_c_mean,AU10_c_mean,AU12_c_mean,AU14_c_mean,AU15_c_mean,AU17_c_mean,AU20_c_mean,AU23_c_mean,AU25_c_mean,AU26_c_mean,AU28_c_mean,AU45_c_mean
297,19837.1,257.067,264.433,1.6292,2.76,Leonard,masking,1,1,smile,masking,1,1.0,0.20054298642533938,1.51,0.33638707800941875,1.4773333333333334,0.20742081447963803,1.58,0.3457579376123721,1.528,1.3699547511312218,2.5,0.5206839373923706,10.092,0.07180995475113122,0.77,0.14559405565192016,0.529,0.5688235294117647,1.8,0.5619918282430605,4.190333333333333,0.20162895927601812,1.29,0.2947444139735309,1.4853333333333334,0.023076923076923075,0.53,0.06845772524842358,0.16999999999999998,1.117239819004525,2.85,0.6111461537307395,8.230333333333332,1.626289592760181,2.76,0.5475100258015627,11.980333333333334,1.5911764705882352,2.23,0.4014131943129656,11.721666666666666,0.06782805429864253,0.81,0.15969650891476203,0.4996666666666666,0.20579185520361992,1.24,0.27249962784099596,1.5160000000000002,0.13366515837104073,1.13,0.2717858754409954,0.9846666666666668,0.04049773755656108,0.77,0.12521195150747877,0.2983333333333333,1.481809954751131,3.22,0.8031557554439318,10.915999999999999,0.9251131221719456,2.17,0.520825667900158,6.8149999999999995,0.1970135746606335,1.45,0.3146112228373069,1.4513333333333334,0.4751131221719457,0.40271493212669685,0.8552036199095022,0.27601809954751133,0.2171945701357466,0.49321266968325794,0.04524886877828054,0.9502262443438914,1.0,0.995475113122172,0.09502262443438914,0.17647058823529413,0.14479638009049775,0.27601809954751133,0.6063348416289592,0.23529411764705882,0.0,0.19457013574660634
298,19837.1,705.7,714.6,1.5306,2.53,Leonard,polite,1,1,smile,polite,1,1.0,0.1746441947565543,1.12,0.2425970688654428,1.5543333333333331,0.09003745318352058,1.05,0.18645218709608763,0.8013333333333332,2.176741573033708,2.89,0.41155530875790436,19.373,0.07322097378277154,1.16,0.1865619351983929,0.6516666666666667,0.6073782771535581,1.3,0.27073187527914566,5.405666666666667,0.8584269662921349,2.22,0.5510396687863678,7.640000000000001,0.08591760299625467,0.67,0.13836187405498374,0.7646666666666666,1.5140449438202248,2.86,0.7719983103857676,13.475,1.4818352059925093,2.53,0.3996965175933716,13.188333333333333,1.7235955056179777,2.7,0.4777402657071391,15.340000000000002,0.20711610486891385,1.19,0.2783988422364769,1.8433333333333333,0.18370786516853932,0.86,0.21068667128876087,1.635,0.10655430711610488,0.78,0.19440902441394944,0.9483333333333335,0.06584269662921349,1.16,0.1710343657919857,0.5860000000000001,0.7720224719101123,2.51,0.5806799187455505,6.8709999999999996,0.449438202247191,2.35,0.47848158606524205,4.0,0.26610486891385765,2.04,0.3706323630675992,2.368333333333333,0.34831460674157305,0.49063670411985016,0.9550561797752809,0.18726591760299627,0.011235955056179775,0.8164794007490637,0.0,0.7902621722846442,1.0,1.0,0.2397003745318352,0.04868913857677903,0.149812734082397,0.7790262172284644,0.2209737827715356,0.08239700374531835,0.0,0.1760299625468165
299,19837.1,788.267,799.767,1.6508,2.66,Leonard,polite,1,1,smile,polite,1,1.0,0.2593623188405797,1.87,0.4004955615384699,2.9826666666666664,0.33834782608695657,2.24,0.4720837504329187,3.8910000000000005,2.076550724637681,2.83,0.4062026172584205,23.880333333333333,0.1108985507246377,0.93,0.21819431207982154,1.2753333333333334,0.7857391304347827,1.81,0.37408840512052854,9.036000000000001,0.725072463768116,2.18,0.47162323205061885,8.338333333333333,0.10240579710144927,0.86,0.19279713140873514,1.1776666666666666,1.551536231884058,3.38,0.7096120307565938,17.842666666666666,1.6325507246376811,2.66,0.4918635234370208,18.774333333333335,1.8644927536231883,2.81,0.4861166324888222,21.441666666666666,0.06826086956521739,1.09,0.17267508670986198,0.7849999999999999,0.4850434782608696,1.38,0.34870619811295933,5.578,0.04,0.59,0.09184107255849995,0.46,0.024956521739130433,0.35,0.05833000440586867,0.287,0.8762608695652172,2.63,0.7199558692629712,10.076999999999998,0.7743188405797101,2.95,0.6289265410148142,8.904666666666666,0.406231884057971,2.37,0.5127236209179122,4.671666666666667,0.7855072463768116,0.6985507246376812,0.9449275362318841,0.19420289855072465,0.08115942028985507,0.8057971014492754,0.011594202898550725,0.7681159420289855,0.9826086956521739,0.9855072463768116,0.14202898550724638,0.27246376811594203,0.0,0.6753623188405797,0.2985507246376812,0.17681159420289855,0.0,0.23478260869565218
300,19837.1,906.1,937.067,1.6557,2.88,Leonard,polite,1,1,smile,polite,1,1.0,0.19227370689655174,2.78,0.5021879955187653,5.947666666666667,0.20026939655172413,2.3,0.4867394959403403,6.194999999999999,2.2253125000000002,3.61,0.6150027240749524,68.83633333333334,0.040441810344827585,0.84,0.11052928529157999,1.2510000000000001,1.1279418103448275,2.02,0.38950395185481207,34.891,1.3578663793103447,2.86,0.676245956893257,42.00333333333333,0.1559698275862069,0.71,0.15926463269526125,4.824666666666667,2.327176724137931,4.01,0.8476788814226519,71.98733333333332,1.6473491379310345,2.88,0.4733725282655281,50.958,1.9148275862068966,2.78,0.38725767230132774,59.232,0.18015086206896552,1.24,0.2328292507380824,5.572666666666667,0.40620689655172415,2.45,0.4002674863664206,12.565333333333335,0.05315732758620689,0.9,0.1275382339147739,1.6443333333333332,0.058642241379310345,1.59,0.19731519404717104,1.814,1.1957650862068967,3.7,0.8843662844025226,36.989000000000004,0.3714762931034483,2.5,0.492996945895328,11.491000000000001,0.2123060344827586,1.8,0.3593490659101281,6.567333333333333,0.27478448275862066,0.25862068965517243,0.7941810344827587,0.057112068965517244,0.6185344827586207,0.865301724137931,0.0,0.9127155172413793,1.0,0.9892241379310345,0.5592672413793104,0.16594827586206898,0.05064655172413793,0.8135775862068966,0.35344827586206895,0.10452586206896551,0.0,0.1336206896551724
301,19837.1,1099.633,1106.367,1.8776,3.01,Leonard,polite,1,1,smile,polite,1,1.0,0.020000000000000004,0.26,0.04625260514378692,0.134,0.014129353233830844,0.58,0.06629020461531178,0.09466666666666666,2.551442786069652,3.54,0.3632884740578519,17.09466666666667,0.04109452736318408,1.0,0.13250662621148704,0.2753333333333333,1.3599004975124376,2.4,0.5588919297182864,9.111333333333333,1.837313432835821,2.84,0.609624912221157,12.31,0.20238805970149254,0.78,0.20079510771011044,1.356,2.520149253731343,3.65,0.7060875860797023,16.884999999999998,1.7581592039800997,3.01,0.6778588580010669,11.779666666666667,2.0172139303482584,2.66,0.3096944393690249,13.51533333333333,0.1755223880597015,0.83,0.21580314123624686,1.176,0.33467661691542294,1.18,0.2948513748218344,2.2423333333333337,0.03800995024875622,0.49,0.0981927229801994,0.25466666666666665,0.021592039800995024,0.38,0.06351599270790041,0.14466666666666667,1.4290547263681592,2.77,0.8043016203561398,9.574666666666667,0.37885572139303486,1.65,0.40018923891688746,2.5383333333333336,0.2833333333333333,2.18,0.46223159035027517,1.8983333333333334,0.06467661691542288,0.03980099502487562,0.9850746268656716,0.0845771144278607,0.6169154228855721,0.9552238805970149,0.05970149253731343,0.9303482587064676,1.0,1.0,0.6567164179104478,0.07462686567164178,0.03482587064676617,0.8955223880597015,0.572139303482587,0.0945273631840796,0.0,0.24875621890547264
302,19837.1,1304.567,1319.5,1.5369,2.51,Leonard,polite,1,1,smile,polite,1,1.0,0.039687499999999994,0.81,0.12220953400161894,0.5926666666666666,0.045892857142857145,0.49,0.09292185245282891,0.6853333333333335,2.4896651785714283,3.26,0.39010830048705275,37.178999999999995,0.0060267857142857146,0.3,0.028836348534639823,0.09000000000000001,0.8369642857142858,1.48,0.2983281968071474,12.498666666666669,0.8814508928571428,2.23,0.4718039963600835,13.163,0.09122767857142858,0.6,0.1473275685273547,1.3623333333333334,1.2276339285714286,2.66,0.3484656802002508,18.332666666666668,1.4769419642857142,2.51,0.3563784558228976,22.055666666666664,1.7168526785714289,3.36,0.6961155972429924,25.638333333333335,0.044665178571428564,0.73,0.12424548871504164,0.6669999999999999,0.5227455357142857,1.85,0.47573186801803313,7.806333333333333,0.04323660714285714,0.53,0.09041332322760816,0.6456666666666666,0.14408482142857143,1.15,0.2447886514460052,2.1516666666666664,0.5880357142857143,2.16,0.5417417170665408,8.781333333333333,0.8989508928571429,2.53,0.7021182982456344,13.424333333333333,0.4276116071428571,1.99,0.474436094832128,6.385666666666666,0.6540178571428571,0.5580357142857143,1.0,0.11160714285714286,0.022321428571428572,0.9017857142857143,0.0,0.8102678571428571,0.921875,0.9174107142857143,0.046875,0.33482142857142855,0.026785714285714284,0.8325892857142857,0.328125,0.29464285714285715,0.017857142857142856,0.31919642857142855
303,19837.1,1359.7,1374.033,1.7,2.72,Leonard,polite,1,1,smile,polite,1,1.0,0.24708624708624707,1.26,0.2892964611689711,3.533333333333333,0.08263403263403264,1.01,0.17332430187464945,1.1816666666666669,2.1527972027972027,3.02,0.39121722471697556,30.785,0.058648018648018656,0.83,0.14519351166428748,0.8386666666666668,1.0921911421911423,2.21,0.4122747752060385,15.618333333333334,1.4593939393939392,3.22,0.5878772258648414,20.86933333333333,0.08177156177156177,0.58,0.11583339064968426,1.1693333333333333,2.360862470862471,3.86,0.7164750883187129,33.760333333333335,1.6695337995337995,2.72,0.4213440221340842,23.874333333333333,1.8755244755244753,2.91,0.42413165643271816,26.819999999999997,0.19114219114219114,1.54,0.2401482658107047,2.7333333333333334,0.3581351981351982,1.16,0.2928579063013936,5.121333333333334,0.06589743589743591,0.62,0.13123742685635675,0.9423333333333335,0.049090909090909095,0.79,0.12310991028587205,0.7020000000000001,1.1001631701631702,3.0,0.7296298013617395,15.732333333333335,0.48592074592074597,2.48,0.547012145591928,6.948666666666667,0.19678321678321675,1.77,0.40115265403526346,2.8139999999999996,0.32867132867132864,0.4289044289044289,0.8974358974358975,0.06526806526806526,0.4755244755244755,0.951048951048951,0.0,0.9393939393939394,1.0,1.0,0.4358974358974359,0.08857808857808858,0.06993006993006994,0.8904428904428905,0.3916083916083916,0.22377622377622378,0.0,0.1445221445221445
304,19837.1,1439.8,1461.467,1.6634,2.92,Leonard,genuine,1,1,smile,genuine,1,1.0,0.5783846153846155,2.81,0.6128531055596298,12.531666666666668,0.33903076923076925,2.56,0.540652439735285,7.345666666666667,1.7459230769230771,3.27,0.6443483245214574,37.82833333333334,0.017584615384615383,0.39,0.051856426738475146,0.381,0.9252615384615384,1.95,0.4143963274608231,20.04733333333333,0.9984307692307692,2.62,0.6328426701851737,21.63266666666667,0.03,0.53,0.07852877963377013,0.65,2.3435076923076927,4.08,0.8860052113595117,50.776,1.6305846153846155,2.92,0.4837599179601924,35.32933333333334,1.7819692307692307,2.78,0.4334727023338829,38.60933333333333,0.3497846153846154,1.64,0.408764686579067,7.578666666666667,0.5011384615384615,1.86,0.3856565980216508,10.858,0.15273846153846155,0.78,0.1872297048196784,3.3093333333333335,0.08883076923076923,1.43,0.23880765154799755,1.9246666666666667,1.0661692307692308,3.96,0.9928273235753887,23.10033333333333,0.4079692307692308,2.66,0.5290521559058606,8.839333333333334,0.2860923076923077,1.78,0.3664844932421865,6.198666666666667,0.5415384615384615,0.62,0.5846153846153846,0.006153846153846154,0.45692307692307693,0.64,0.0,0.9061538461538462,0.9815384615384616,1.0,0.5446153846153846,0.15692307692307692,0.10461538461538461,0.8292307692307692,0.26461538461538464,0.2123076923076923,0.0,0.10153846153846154
305,19837.1,1783.433,1785.0,1.5853,2.13,Leonard,not_a_smile,0,1,not_a_smile,not_a_smile,0,1.0,0.3291489361702128,0.63,0.11665241672873948,0.5156666666666667,0.24468085106382978,0.79,0.2197566455203108,0.38333333333333336,2.4657446808510644,2.75,0.13690724738522894,3.8630000000000004,0.009574468085106383,0.1,0.02657445956765276,0.015000000000000001,0.656595744680851,1.04,0.16938281703082078,1.0286666666666666,0.16127659574468084,1.25,0.3062096140719836,0.25266666666666665,0.10893617021276594,0.45,0.12148433122945898,0.17066666666666663,1.2042553191489362,1.8,0.34898481757411537,1.886666666666667,0.8948936170212765,1.17,0.15225779287501995,1.402,2.3427659574468085,2.68,0.10846515525704266,3.6703333333333332,0.48404255319148937,0.98,0.26650343955680733,0.7583333333333333,0.47063829787234035,0.83,0.1387390671225626,0.7373333333333333,0.17297872340425532,0.47,0.12847575967435343,0.271,0.5727659574468085,0.9,0.20952532094642,0.8973333333333333,0.017446808510638297,0.12,0.034608330389771576,0.02733333333333333,0.0,0.0,0.0,0.0,0.07382978723404254,0.87,0.2046434698469965,0.11566666666666665,0.10638297872340426,0.425531914893617,1.0,0.0,0.0,0.19148936170212766,0.0,1.0,1.0,1.0,0.44680851063829785,0.0,0.0,0.7659574468085106,0.0,0.0,0.0,0.0
306,24554.6,783.5,786.033,1.5426,1.96,Leonard,not_a_smile,0,1,not_a_smile,not_a_smile,0,1.0,0.0014285714285714286,0.03,0.0063887656499994,0.003,0.0,0.0,0.0,0.0,0.12492063492063495,0.37,0.09796133049633794,0.2623333333333334,0.0009523809523809524,0.02,0.004259177099999598,0.002,0.22015873015873014,0.42,0.11894365831079755,0.4623333333333333,1.47031746031746,1.99,0.2813739998478456,3.087666666666666,0.037777777777777785,0.33,0.0637067797953022,0.07933333333333334,0.08682539682539683,0.45,0.12225169712621317,0.18233333333333335,0.0,0.0,0.0,0.0,0.0038095238095238095,0.07,0.013023613648740329,0.008,0.0319047619047619,0.17,0.04797013432176391,0.06699999999999999,0.3911111111111111,0.75,0.15560543418012265,0.8213333333333332,0.0,0.0,0.0,0.0,0.049206349206349205,0.46,0.10000478698544905,0.10333333333333333,0.156984126984127,1.02,0.2538880825840514,0.32966666666666666,0.31317460317460316,1.53,0.4343644340611043,0.6576666666666667,0.16746031746031745,0.96,0.2270442810734355,0.3516666666666666,0.0,0.23809523809523808,0.6349206349206349,0.12698412698412698,0.4603174603174603,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.07936507936507936,0.0,0.6031746031746031
307,24554.6,789.133,789.933,1.8192,2.44,Leonard,not_a_smile,0,1,not_a_smile,not_a_smile,0,1.0,0.05,0.21,0.06496152707564685,0.03333333333333333,0.0,0.0,0.0,0.0,0.445,0.78,0.17822738285684386,0.2966666666666667,0.0475,0.24,0.07013380069552769,0.03166666666666667,0.15,0.39,0.10310189135025603,0.1,1.5514999999999999,2.22,0.2933133989438601,1.0343333333333333,0.002,0.02,0.006,0.0013333333333333333,0.0075000000000000015,0.05,0.017853571071357127,0.005000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.5,0.1531469882172026,0.09733333333333333,0.7084999999999999,1.65,0.43096722613210386,0.47233333333333327,0.0,0.0,0.0,0.0,0.0195,0.12,0.03639711527030679,0.013000000000000001,0.34450000000000003,1.2,0.3737308523523312,0.22966666666666669,1.016,2.63,0.7274365951751396,0.6773333333333333,0.028000000000000004,0.46,0.10146920715172658,0.018666666666666668,0.0,0.4,0.2,0.1,0.45,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.2,0.25,0.0,0.05
308,24554.6,796.2,797.867,1.5604,2.07,Leonard,not_a_smile,0,1,not_a_smile,not_a_smile,0,1.0,0.005952380952380952,0.08,0.01988772339786818,0.008333333333333333,0.0,0.0,0.0,0.0,0.0033333333333333335,0.06,0.012084359562332876,0.004666666666666667,0.0,0.0,0.0,0.0,0.2700000000000001,0.54,0.15047543700836077,0.3780000000000001,1.4221428571428572,1.82,0.19051978667751615,1.9909999999999999,0.0730952380952381,0.32,0.09303066814453985,0.10233333333333335,0.4919047619047619,0.89,0.18593698491229937,0.6886666666666666,0.019761904761904762,0.12,0.03398095371556692,0.027666666666666666,0.030238095238095238,0.13,0.03894367698772502,0.042333333333333334,0.004285714285714286,0.06,0.015452362609131383,0.006,0.3528571428571428,0.76,0.15614836830774143,0.49399999999999994,0.016428571428571428,0.13,0.03322516462902555,0.023,0.002380952380952381,0.04,0.007810104508027012,0.0033333333333333335,0.553095238095238,1.02,0.257575583869853,0.7743333333333332,0.7709523809523811,1.87,0.5034207249447076,1.0793333333333335,0.026428571428571426,0.36,0.08242807625501179,0.037,0.0,0.0,0.0,0.16666666666666666,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.023809523809523808,0.0,0.6428571428571429
309,24554.6,809.767,810.733,1.7483,2.1,Leonard,not_a_smile,0,1,not_a_smile,not_a_smile,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23124999999999998,0.81,0.3081167595246971,0.185,0.019166666666666665,0.1,0.03302986863767736,0.015333333333333332,0.20083333333333334,0.53,0.13009344931838634,0.16066666666666668,1.8241666666666667,2.2,0.20836499759369906,1.4593333333333334,0.05458333333333334,0.19,0.0664567006069031,0.043666666666666666,0.44208333333333333,0.77,0.2673165908098901,0.35366666666666663,0.00875,0.05,0.015893525935633878,0.007000000000000001,0.0,0.0,0.0,0.0,0.16833333333333333,0.62,0.19754043186705403,0.13466666666666666,0.11375,0.43,0.1476711577571373,0.091,0.009583333333333334,0.13,0.03207792162150715,0.007666666666666667,0.00375,0.03,0.009921567416492215,0.003,0.46541666666666665,0.95,0.36215764484851376,0.37233333333333335,0.7358333333333333,2.52,0.6305415441419295,0.5886666666666667,0.049999999999999996,0.35,0.09287087810503354,0.04,0.0,0.0,0.375,0.4583333333333333,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.125,0.0,0.7083333333333334
310,24554.6,1222.967,1227.067,1.8146,2.49,Leonard,not_a_smile,0,1,not_a_smile,not_a_smile,0,1.0,0.8367647058823531,1.22,0.225189078570135,2.845,0.18627450980392157,0.94,0.194108932266251,0.6333333333333333,1.4591176470588236,2.0,0.21830498068193974,4.961,0.445686274509804,1.02,0.28282714808512255,1.5153333333333336,0.3279411764705882,0.61,0.1894436552133027,1.1149999999999998,1.6730392156862746,2.67,0.44824885686169486,5.6883333333333335,0.0051960784313725495,0.16,0.023336010721329497,0.017666666666666667,0.37529411764705883,0.9,0.2259997652365297,1.276,0.0,0.0,0.0,0.0,0.03794117647058824,0.53,0.10287378746617394,0.12900000000000003,0.31774509803921575,1.1,0.2953890982055971,1.0803333333333334,1.1138235294117649,2.05,0.4171637288898314,3.7870000000000004,0.33029411764705885,0.82,0.2607171703332452,1.1230000000000002,0.19549019607843138,0.74,0.19410239591504674,0.6646666666666667,0.8150000000000003,1.7,0.4190623286506647,2.771000000000001,0.9325490196078432,2.09,0.5355896261104,3.170666666666667,0.09068627450980392,1.01,0.18438695353831386,0.30833333333333335,1.0,0.7450980392156863,1.0,0.20588235294117646,0.8431372549019608,0.8235294117647058,0.0,0.2647058823529412,0.0,0.0,0.0,0.7549019607843137,0.29411764705882354,0.0,0.46078431372549017,0.5686274509803921,0.0,0.0392156862745098
311,10397.4,1039.467,1042.033,1.8874,2.23,Leonard,genuine,1,1,smile,genuine,1,1.0,0.2435064935064935,1.29,0.3286997850001322,0.625,0.10155844155844156,1.45,0.28449574865043,0.26066666666666666,0.3731168831168831,1.24,0.4129565863168825,0.9576666666666667,0.003116883116883117,0.08,0.015480170831949441,0.008,0.9590909090909092,1.61,0.45603081981227334,2.461666666666667,0.31805194805194803,1.02,0.380153895566502,0.8163333333333332,0.04532467532467532,0.39,0.09226703785342433,0.11633333333333333,1.4180519480519482,2.49,0.7504371694907895,3.6396666666666673,1.417922077922078,2.23,0.660665421467595,3.6393333333333335,0.80012987012987,1.75,0.6349915502178238,2.0536666666666665,0.08246753246753247,0.66,0.15834497801554193,0.21166666666666664,0.27662337662337666,1.35,0.31388479311626005,0.7100000000000002,0.42623376623376624,1.11,0.33922003341140344,1.094,0.10623376623376624,0.49,0.11954501364930654,0.27266666666666667,0.6874025974025975,1.54,0.47086657496771306,1.7643333333333335,0.4527272727272727,1.83,0.5226124097403734,1.162,0.014805194805194807,0.26,0.05178904235529882,0.038000000000000006,0.15584415584415584,0.06493506493506493,0.4805194805194805,0.6103896103896104,0.5454545454545454,0.935064935064935,0.0,0.7792207792207793,0.8311688311688312,0.5064935064935064,0.05194805194805195,0.2597402597402597,0.5844155844155844,0.09090909090909091,0.36363636363636365,0.1038961038961039,0.0,0.11688311688311688
312,10397.4,1346.8,1348.967,1.574,1.92,Leonard,polite,1,1,smile,polite,1,1.0,0.1567692307692308,0.56,0.1916254976795801,0.33966666666666673,0.08338461538461539,0.5,0.14062800818610258,0.18066666666666667,0.32661538461538464,1.04,0.3577677670611608,0.7076666666666667,0.01476923076923077,0.17,0.03612404663879906,0.032,0.8023076923076923,1.21,0.33775170320481207,1.7383333333333333,0.6644615384615384,1.84,0.4781793379998145,1.4396666666666667,0.38938461538461544,1.34,0.40905473368233863,0.8436666666666668,1.0726153846153847,2.59,0.8738601840693825,2.3240000000000003,0.7838461538461539,1.92,0.598019017726134,1.6983333333333335,0.6018461538461538,1.85,0.7226125513774889,1.3039999999999998,0.053230769230769234,0.36,0.09238893860377095,0.11533333333333334,0.13953846153846156,0.63,0.15043967121260343,0.30233333333333334,0.3913846153846154,1.09,0.3140057663511534,0.8480000000000001,0.12169230769230768,0.47,0.14844392083590385,0.26366666666666666,0.6032307692307691,1.6,0.40116410489132054,1.3069999999999997,0.3192307692307692,1.54,0.508809493417444,0.6916666666666667,0.16292307692307692,1.12,0.2828031284612241,0.353,0.24615384615384617,0.06153846153846154,0.36923076923076925,0.46153846153846156,0.7538461538461538,0.8307692307692308,0.0,0.6461538461538462,0.4461538461538462,0.4,0.0,0.015384615384615385,0.49230769230769234,0.0,0.38461538461538464,0.2,0.0,0.26153846153846155
313,10397.4,1475.267,1478.3,2.1892,2.88,Leonard,genuine,1,1,smile,genuine,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14593406593406594,0.69,0.21654620612922934,0.4426666666666667,0.0,0.0,0.0,0.0,1.059120879120879,1.79,0.4074138440618987,3.2126666666666663,0.2927472527472527,1.13,0.2817491126737626,0.8879999999999999,0.0,0.0,0.0,0.0,1.8853846153846157,2.91,0.34860572423886677,5.719,1.3939560439560439,2.76,0.6877577504780237,4.2283333333333335,1.0826373626373627,2.22,0.5699813668919654,3.2840000000000003,0.01098901098901099,0.3,0.04669411674485659,0.03333333333333333,0.2423076923076923,1.28,0.33109899227886685,0.735,0.22989010989010986,0.91,0.25176080792625416,0.6973333333333332,0.19373626373626376,0.77,0.19038796914414405,0.5876666666666668,0.7025274725274725,1.44,0.4648445170908613,2.131,0.7538461538461539,2.49,0.7528477353323827,2.286666666666667,0.005274725274725275,0.16,0.02392022728312117,0.016,0.054945054945054944,0.0,0.8021978021978022,0.13186813186813187,1.0,1.0,0.0,1.0,1.0,0.7912087912087912,0.0,0.1978021978021978,0.3956043956043956,0.10989010989010989,0.26373626373626374,0.16483516483516483,0.0,0.0
314,8679.1,503.833,505.433,1.5367,1.83,Leonard,polite,1,1,smile,polite,1,1.0,0.3041666666666667,0.85,0.27560413438279346,0.4866666666666667,0.0,0.0,0.0,0.0,0.00125,0.02,0.004841229182759271,0.002,0.0,0.0,0.0,0.0,0.7956249999999999,1.2,0.29201816617292836,1.273,1.0504166666666668,1.42,0.1867257161066883,1.6806666666666668,0.0,0.0,0.0,0.0,0.14854166666666668,0.36,0.1225083259642199,0.2376666666666667,1.2654166666666666,1.83,0.5623498256324874,2.0246666666666666,0.45437500000000003,0.87,0.3402628043757746,0.7270000000000001,0.0,0.0,0.0,0.0,0.8700000000000001,1.22,0.3566802956897582,1.3920000000000001,0.114375,0.35,0.10250825678126291,0.183,0.06229166666666667,0.32,0.07735846170408395,0.09966666666666667,0.7645833333333334,1.28,0.2970196285133732,1.2233333333333334,0.22208333333333333,0.6,0.2025252899159894,0.35533333333333333,0.078125,1.0,0.2271440094778347,0.125,0.7083333333333334,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.6875,1.0,1.0,0.0,0.625,0.0,1.0,0.8333333333333334,0.14583333333333334,0.0,0.08333333333333333
315,8679.1,513.433,537.833,1.5728,2.17,Leonard,genuine,1,1,smile,genuine,1,1.0,0.17046511627906974,2.27,0.4088314431644475,4.153666666666666,0.034733242134062925,1.46,0.16377816476372442,0.8463333333333333,0.0023939808481532147,0.23,0.014368157790679178,0.058333333333333334,0.008002735978112175,0.44,0.04165659878502547,0.195,1.1831326949384404,2.05,0.4123910561746541,28.829,0.8789876880984951,2.31,0.4121978243029007,21.418,0.12668946648426813,1.0,0.22888114380075142,3.087,0.3025854993160055,1.44,0.32231297593266833,7.373,1.5518604651162793,2.17,0.3201864832980739,37.81366666666667,0.645731874145007,1.99,0.4498990363212703,15.734333333333336,0.009466484268125856,0.69,0.05055224341661025,0.23066666666666666,0.7030095759233925,2.64,0.6496516786724037,17.13,0.23541723666210668,1.12,0.3023296407672949,5.736333333333333,0.38926128590971265,1.87,0.44444619791122586,9.484999999999998,0.7408891928864569,2.56,0.6074184818327384,18.053,0.3295075239398085,2.12,0.4726784620288534,8.029,0.42976744186046506,2.84,0.6082194196746592,10.472,0.25718194254445964,0.22571819425444598,0.005471956224350205,0.04240766073871409,0.9357045143638851,0.9233926128590971,0.20930232558139536,0.640218878248974,0.9931600547195623,0.7729138166894665,0.07387140902872777,0.3816689466484268,0.3953488372093023,0.9384404924760602,0.5581395348837209,0.11901504787961696,0.0,0.2982216142270862
